Sentence ID	String	Author	URL	Agency	Date	Web Date
2430069	The cards are issued by Mexico's consulates to its citizens living abroad and show the date of birth, a current photograph and the address of the card holder.	Suzanne Gamboa	www.rockymountainnews.com	*	September 19, 2003	2003/09/19
2429899	The card is issued by Mexico's consulates to its citizens living abroad and shows the date of birth, a current photograph and the address of the cardholder.	Suzanne Gamboa	www.sltrib.com	*	September 19, 2003	2003/09/19
139941	The final chapter in the trilogy, The Matrix Revolutions, is out in November.	Jackie Winter In Los Angeles	www.mirror.co.uk	*	May 7 2003	2003/05/08
139792	The third and final film, "The Matrix Revolutions," will be released in November.	HENRY CABOT BECK	www.nydailynews.com	*	*	2003/05/08
1530052	The losses occurred overnight in Willow Canyon, one of three areas in the Santa Catalina Mountains threatened by the 2-week-old fire that already had blackened 70,000 acres.	STEVE ELLIOTT	www.guardian.co.uk	*	*	2003/07/06
1529676	The losses occurred overnight in Willow Canyon, one of three areas in the Santa Catalina Mountains threatened by the resurgent Aspen fire.	Steve Elliott	www.azcentral.com	*	*	2003/07/06
144946	Their election increases the board from seven people to nine.	Andrew Hill	news.ft.com	*	*	2003/05/08
144925	Their appointments increase Berkshire's board to nine from seven members.	David Plumb and Dan Lonkevich	quote.bloomberg.com	*	*	2003/05/08
1259546	But a U.S. appeals court in San Francisco disagreed and upheld the law.	James Vicini	asia.reuters.com	Reuters	*	2003/06/23
1259298	The high court reversed a decision by a U.S. appeals court that upheld the law.	James Vicini	reuters.com	Reuters	*	2003/06/23
1427843	The Boston Archdiocese has faced waves of scandal that have not only angered victims' advocates but parishioners and some priests.	MARTIN FINUCANE	www.capecodonline.com	*	*	2003/07/01
1427658	The waves of scandal angered not only victims' advocates but parishioners and some priests, to the point that Law could no longer run the archdiocese.	MARTIN FINUCANE	www.kansascity.com	*	*	2003/07/01
2662092	"This is not a scaled-down version of the Oracle Enterprise Edition or Standard Edition [database].	John S. McCright	www.eweek.com	*	October 8, 2003	2003/10/09
202295	Significantly, it made no mention of the role of terrorist organisation Jemah Islamiyah, accused of being behind the attacks.	CINDY WOCKNER	www.theadvertiser.news.com.au	*	*	2003/05/12
202144	The address made no mention of the role of terrorist organisation Jemaah Islamiyah, which was behind the attacks.	Legal Affairs Editor CINDY WOCKNER	www.dailytelegraph.news.com.au	*	*	2003/05/12
1894838	One, from a former CIBC executive, described the returns earned by the bank on its Enron deals as "outrageous."	Ottawa Business Journal Staff	www.ottawabusinessjournal.com	*	*	2003/07/29
1894788	The report quotes extensively from internal e-mails, including one from a former CIBC executive who described the returns earned by the bank on its Enron deals as "outrageous."	KAREN HOWLETT	www.globeandmail.com	*	*	2003/07/29
774300	The MDC said a supporter, Tichaona Kaguru, died in hospital on Wednesday after being tortured and assaulted by soldiers putting down the protests.	Basildon Peta and Brian Latham	*	*	*	2003/06/06
774517	The MDC said that an opposition supporter, Tichaona Kaguru, died in hospital after being tortured and assaulted by the soldiers putting down the anti-Mugabe protests.	Basildon Peta Southern Africa Correspondent	*	Africa	*	2003/06/06
130265	The Nasdaq Composite Index rose 19.67, or 1.3 percent, to 1523.71, its highest since June 18.	Justin Baer	quote.bloomberg.com	*	*	2003/05/07
1428346	That leaves about three dozen at risk of aid cutoffs, said State Department spokesman Richard Boucher, who did not identify them.	KEN GUGGENHEIM	www.kansascity.com	*	*	2003/07/01
1428187	That leaves about three dozen at risk of aid cutoffs, Boucher said without identifying them.	KEN GUGGENHEIM	www.kansascity.com	*	*	2003/07/01
2174134	"Prospects for the whole Canadian aerospace industry are improving with recent developments contributing to the enhancement of the aircraft financing capability in this country," Mr. Tellier said.	TERRY WEBER	www.globeandmail.com	*	*	2003/08/27
2174119	"Prospects for the whole Canadian aerospace industry are improving with recent developments contributing to the enhancement of aircraft financing in this country," said Paul Tellier, Bombardier chief executive.	Martine Parnell	news.ft.com	*	*	2003/08/27
359225	Two astronomers surveying the region around Jupiter have detected 20 new moons, bringing the giant planet's total to 60.	USHA LEE McFARLING	www.chron.com	*	*	2003/05/19
359173	Astronomers have clocked eight more moons orbiting Jupiter, bringing its known total to 60.	ALEXANDRA WITZE	www.dallasnews.com	*	*	2003/05/19
3366214	A seventh victim, a woman, died Tuesday night in the burn unit at childrens Hospital Medical Center of Akron.	ROBERT WANG and EDD PRITCHARD	www.timesreporter.com	*	*	2003/12/24
3366092	A seventh person, a 21-year-old woman, was in critical condition in the burn unit at Akron Children's Hospital.	KRISTEN GELINEAU	www.guardian.co.uk	*	*	2003/12/24
1808482	And two key shuttle program leaders were out of town during the flight.	Todd Halvorson	www.floridatoday.com	*	*	2003/07/23
1808598	The newspaper also reported that two key leaders were out of town during part of Columbia's flight.	John Kelly and Todd Halvorson	www.floridatoday.com	*	July 21, 2003	2003/07/23
192881	A council resolution is considered essential in giving Iraqi or U.S.-controlled entities in Baghdad the legal authority to export oil.	Robert McMahon	www.rferl.org	*	*	2003/05/09
192950	Without an adopted resolution, no Iraqi, U.S. or U.N. entity in Baghdad has the legal authority to export oil.	Evelyn Leopold	reuters.com	Reuters	*	2003/05/09
1803098	Last week, his lawyers asked Warner to grant clemency under certain conditions that would have lead to a new sentencing hearing.	ADRIENNE SCHWISOW	home.hamptonroads.com	*	*	2003/07/23
786550	"The benefit is equal for everyone, both in traditional Medicare and in the enhanced Medicare we're setting up."	ROBERT PEAR	*	*	June 6, 2003	2003/06/06
786525	"The (drug) benefit is equal for everyone, both in traditional Medicare and in the enhanced Medicare we're setting up," Grassley said.	William L. Watts	*	*	*	2003/06/06
2283737	In the weeks leading up to the execution, several Florida officials received anonymous threatening letters.	Broward Liston	asia.reuters.com	Reuters	*	2003/09/03
2283794	Several Florida officials connected to the case have received threatening letters, accompanied by rifle bullets.	RON WORD	www.miami.com	*	*	2003/09/03
2826681	The disagreement over online music sales was disclosed in documents filed last week with the judge and made available by the court yesterday.	The Baltimore Sun	www.sunspot.net	*	*	2003/10/21
1619310	She insisted, though, that it not be published until after her death.	SHERRYL CONNELLY	www.nydailynews.com	*	*	2003/07/11
1619273	She had only a single condition, that the book not be published until after her death.	DAVID CARR	www.nytimes.com	New York Times	July 10, 2003	2003/07/11
348914	About 700 MONUC troops are based in Bunia, but the force has neither the mandate nor the manpower to stop the fighting.	Wangui Kanina	asia.reuters.com	Reuters	*	2003/05/16
348494	The United Nations has about 700 troops on the ground, but they have neither the mandate nor the manpower to stop the fighting.	Wangui Kanina	www.theage.com.au	*	May 17 2003	2003/05/16
44610	Garner said Iraq's reconstruction was not as difficult as he had expected -- mainly because the war caused less infrastructure damage and fewer refugees than anticipated.	Saul Hudson and Daren Butler	asia.reuters.com	Reuters	*	2003/05/06
44377	Garner said reconstruction will not be as difficult as he anticipated because the war caused less damage and created fewer refugees.	Pamela Hess	www.upi.com	*	*	2003/05/06
259880	Bush, however, also lashed out at the terrorist bombings in Saudi Arabia that killed at least 29 people -- including a number of Americans.	Richard Tomkins	www.upi.com	*	*	2003/05/13
2916161	It's almost as if they (Russians) hit an x-mark on the ground," NASA spokesman Robert Navias said.	Dmitry Solovyov	www.reuters.co.uk	Reuters	*	2003/10/28
2916192	It's almost as if they (Russians) hit an x-mark on the ground."	Dmitry Solovyov	www.reuters.co.uk	Reuters	*	2003/10/28
2138001	The institute estimates that last year 15.7 per cent of the average supermarket's sales and more than half of gross margin went to pay employee costs.	ELLIS MNYANDU	www.nzherald.co.nz	*	August 26, 2003	2003/08/25
2137921	The FMI estimates that last year 15.7 percent of the average supermarket's sales and more than half of gross margin went to pay employee costs, including wages and benefits.	Ellis Mnyandu	reuters.com	Reuters	*	2003/08/25
260958	French retirees will increase from one fifth to a third of the population by 2040.	Simon Packard	quote.bloomberg.com	*	*	2003/05/13
260935	By 2040, retirees will account for a third of the population, up from a fifth today.	Katrin Bennhold and Simon Packard	quote.bloomberg.com	*	*	2003/05/13
2331890	He had served nine years in prison for the crime -- two on death row -- when he was released.	JAMES DAO	www.charlotte.com	*	*	2003/09/06
2331242	He had served nine years in prison, including two on death row, when he was released by a judge and pardoned by the governor.	JAMES DAO	www.nytimes.com	New York Times	September 6, 2003	2003/09/06
712430	"This is not unanticipated," Chief Deputy District Attorney John Goold said Monday.	JOHN COT	*	*	*	2003/06/04
712184	They often complain about misconduct," John Goold, chief deputy district attorney for Stanislaus County said.	Howard Breuer	*	Reuters	*	2003/06/04
1849916	Samudra, 33, a textile salesman, is also charged with the church bombings across Indonesia on Christmas Eve, 2000, in which 19 people died.	Darren Goodsir	*	*	July 29 2003	2003/07/28
1849885	Samudra, 33, a textile salesman, is also charged with a series of church bombings across Indonesia on Christmas Eve, 2000, when 19 people were killed.	Darren Goodsir	*	*	July 29 2003	2003/07/28
2131330	The two have no diplomatic ties and their already tense relationship has been frayed by the crisis over the North's nuclear ambitions.	George Nishiyama	famulus.msnbc.com	*	*	2003/08/24
2131369	The two have no diplomatic ties and their already tense relationship has been frayed further by a diplomatic spat over North Korea's nuclear ambitions.	Masayuki Kitano	asia.reuters.com	Reuters	*	2003/08/24
3194797	The only commercial carrier flying to Baghdad, Royal Jordanian, also suspended its flights for three days.	Mohamad Bazzi	www.newsday.com	*	November 23, 2003	2003/11/23
3194846	The only passenger airline serving Baghdad, Royal Jordanian, said it was suspending service for three days.	Colin Nickerson	www.boston.com	*	*	2003/11/23
2881745	"I make no apologies for the fact that the negotiations have been undertaken largely in secret," Mr Truss said.	Patricia Karvelas and Belinda Hickman	www.news.com.au	*	October 25, 2003	2003/10/24
2881969	Mr Truss said he made "no apologies" the negotiations had been undertaken in secret.	ALISON REHN	dailytelegraph.news.com.au	*	October 25, 2003	2003/10/24
2564665	A senior law enforcement official, discussing the case on grounds of anonymity, identified the suspect as Ahmed Mehalba.	CURT ANDERSON	www.ajc.com	The Atlanta Journal-Constitution	*	2003/09/30
2564687	The official, describing the apprehension at Boston's Logan International Airport, identified the suspect as Ahmed Mehalba.	CURT ANDERSON	www.guardian.co.uk	*	*	2003/09/30
2249237	Parson was charged with intentionally causing and attempting to cause damage to protected computers.	Bob Dart and Bob Keefe	www.statesman.com	*	August 30, 2003	2003/09/01
2249305	Parson is charged with one count of intentionally causing damage to a protected computer.	HELEN JUNG	www.kansascity.com	*	*	2003/09/01
556143	"That obligation to pay rent continues unabated notwithstanding the heinous attacks of Sept. 11 and the destruction of 1 World Trade Center," the suit says.	WILLIAM NEUMAN and DAREH GREGORIAN	www.nypost.com	*	*	2003/05/29
556050	"That obligation to pay rent continues unabated notwithstanding the heinous attacks of 11 September," the suit says.	David Usborne	news.independent.co.uk	*	*	2003/05/29
363199	Investors were askingwhether other banks, some of which are still being audited, could be dealt with in the same way.	David Pilling	news.ft.com	*	*	2003/05/19
362925	Other Japanese banks, some of which are still being audited, could face similar scrutiny.	David Pilling	news.ft.com	*	*	2003/05/19
54403	Bennett told Newsweek that "over 10 years, I'd say I've come out pretty close to even."	Mimi Hall	www.usatoday.com	*	*	2003/05/06
54456	"Over 10 years, I'd say I've come out pretty close to even," he said.	David Von Drehle	www.sltrib.com	*	May 04, 2003	2003/05/06
920002	"It is symptomatic of the communication difficulties that often trouble the ECB," said Ken Wattret of BNP Paribas.	Tony Major	*	*	*	2003/06/12
